fips,state,county20,county24,pop2020,pop_lila,pop_lowinc,pop_urban,pov_x_pop,pop_pov_ok,la_pop,snap_hh,ohu,hunv,n_tracts,n_lila_tracts,pop_lila_drive,lila_pop_share,low_access_pop_share,lowinc_pop_share,urban_pop_share,poverty_rate,snap_hh_share,no_vehicle_hh_share,lila_pop_share_drive,st,stock_jan1_E1,stock_jan1_E2,exits_E1,exits_E2,entries_E1,entries_E2,exit_rate_E1,exit_rate_E2,entry_rate_E1,entry_rate_E2,locs_2025,locs_2020,new_since_2020,lost_since_2020,share_2025_new,share_2020_lost,pov_q,conv_share_2025,large_share_2025,log_pop,pov10,lila10,urban10,y_E2,y_E1,y_lost,conv10
12085,Florida,Martin County,Martin County,158431,2435.0,34789,137199,1845148.6,158431,29555,4446.0,68750,2914.0,42,1.0,12909.0,0.0153694668341423,0.1865480871799079,0.2195845510032758,0.8659858234815156,11.646386123927767,0.0646690909090909,0.0423854545454545,0.0814802658570608,FL,1840.0,1844.0,139.0,65.0,210.0,135.0,0.0755434782608695,0.0352494577006507,0.1141304347826086,0.0732104121475054,117.0,117.0,16.0,16.0,0.1367521367521367,0.1367521367521367,2,0.4576271186440678,0.22033898305084745,11.97307444628504,1.1646386123927768,0.153694668341423,8.659858234815157,3.52494577006507,7.554347826086951,13.675213675213671,4.576271186440678
12086,Florida,Miami-Dade County,Miami-Dade County,2701767,13295.0,1165539,2667426,39828792.1,2701762,95305,222489.0,967414,95885.0,706,2.0,123314.0,0.0049208536487417,0.0352750625794156,0.4313987845732071,0.987289429473378,14.741784102374671,0.2299832336517768,0.0991147533527528,0.0456419817104879,FL,26878.0,26587.0,3392.0,2034.0,3739.0,2368.0,0.1261998660614629,0.0765035543686764,0.1391100528313118,0.0890660849287245,1336.0,1350.0,275.0,289.0,0.2058383233532934,0.214074074074074,3,0.3397769516728624,0.26691449814126395,14.809416561363623,1.474178410237467,0.04920853648741701,9.872894294733781,7.65035543686764,12.619986606146291,21.4074074074074,3.397769516728624
12087,Florida,Monroe County,Monroe County,82874,91.0,8176,56425,885634.6,82874,6840,2573.0,36436,2113.0,28,2.0,3022.0,0.0010980524651881,0.0825349325482057,0.09865579071844,0.6808528609696648,10.68651929435046,0.0706169722252717,0.0579920957294982,0.0364649950527306,FL,1225.0,1228.0,66.0,41.0,105.0,80.0,0.0538775510204081,0.0333876221498371,0.0857142857142857,0.0651465798045602,76.0,75.0,11.0,10.0,0.1447368421052631,0.1333333333333333,2,0.4868421052631579,0.18421052631578946,11.325076661050357,1.0686519294350458,0.010980524651881,6.808528609696648,3.33876221498371,5.38775510204081,13.33333333333333,4.868421052631579
12089,Florida,Nassau County,Nassau County,90352,0.0,14928,49640,884837.0,90352,15277,2714.0,35919,1184.0,23,0.0,0.0,0.0,0.1690831414910572,0.1652204710465734,0.5494067646537985,9.79321985124845,0.0755588964058019,0.0329630557643587,0.0,FL,1168.0,1169.0,77.0,53.0,106.0,82.0,0.0659246575342465,0.0453378956372968,0.0907534246575342,0.0701454234388366,71.0,67.0,10.0,6.0,0.1408450704225352,0.0895522388059701,2,0.5492957746478874,0.16901408450704225,11.411468431912619,0.979321985124845,0.0,5.494067646537984,4.53378956372968,6.5924657534246505,8.95522388059701,5.492957746478874
12091,Florida,Okaloosa County,Okaloosa County,211668,12677.0,49312,184721,1899105.4,211668,30151,6711.0,83957,3062.0,48,2.0,18681.0,0.0598909613167791,0.1424447720014362,0.2329686112213466,0.8726921405219494,8.972094978929267,0.0799337756232357,0.0364710506568838,0.0882561369692159,FL,2692.0,2692.0,186.0,122.0,252.0,188.0,0.0690936106983655,0.0453194650817236,0.0936106983655274,0.0698365527488855,176.0,160.0,37.0,21.0,0.2102272727272727,0.13125,1,0.5227272727272727,0.17045454545454544,12.262774288399477,0.8972094978929267,0.598909613167791,8.726921405219494,4.531946508172361,6.90936106983655,13.125,5.227272727272727
12093,Florida,Okeechobee County,Okeechobee County,39644,5247.0,18710,19582,689555.0,39644,4808,2483.0,14433,703.0,12,2.0,13247.0,0.1323529411764706,0.1212793865402078,0.471950358187872,0.4939461204722026,17.393678740793057,0.172036305688353,0.0487078223515554,0.3341489254363838,FL,785.0,767.0,64.0,38.0,87.0,62.0,0.0815286624203821,0.0495436766623207,0.110828025477707,0.0808344198174706,45.0,48.0,6.0,9.0,0.1333333333333333,0.1875,4,0.4444444444444444,0.13333333333333333,10.5876948915266,1.7393678740793057,1.3235294117647058,4.939461204722026,4.95436766623207,8.152866242038211,18.75,4.444444444444445
12095,Florida,Orange County,Orange County,1429908,43795.0,564148,1368991,18959747.7,1421662,143444,72240.0,519437,30101.0,267,6.0,239242.0,0.0306278445886029,0.1003169434676916,0.3945344735465498,0.9573979584700554,13.336325863672236,0.1390736508951037,0.0579492797009069,0.1673128620862321,FL,16411.0,16397.0,1599.0,805.0,2062.0,1282.0,0.0974346474925355,0.0490943465268036,0.1256474316007556,0.078185033847655,957.0,957.0,137.0,137.0,0.1431556948798328,0.1431556948798328,3,0.47958115183246075,0.21047120418848167,14.173120664502127,1.3336325863672236,0.306278445886029,9.573979584700554,4.90943465268036,9.74346474925355,14.315569487983279,4.795811518324608
12097,Florida,Osceola County,Osceola County,388656,48508.0,175783,322882,5089343.2,388656,65882,24572.0,130574,6147.0,59,6.0,123810.0,0.124809600263472,0.1695123708369355,0.4522842822444526,0.8307655098596188,13.09472438351653,0.1881844777673962,0.0470767534118584,0.3185593429665308,FL,4163.0,4170.0,366.0,202.0,520.0,356.0,0.0879173672832092,0.048441247002398,0.1249099207302426,0.0853717026378897,260.0,259.0,38.0,37.0,0.1461538461538461,0.1428571428571428,3,0.4461538461538462,0.23461538461538461,12.870449912594005,1.309472438351653,1.24809600263472,8.307655098596188,4.8441247002398,8.79173672832092,14.28571428571428,4.461538461538462
12099,Florida,Palm Beach County,Palm Beach County,1492191,15474.0,392636,1461303,16822366.5,1487867,205613,60523.0,607880,36572.0,372,4.0,97805.0,0.0103699861478858,0.1377926820360128,0.2631271733980435,0.979300237033999,11.3063644129482,0.0995640586957952,0.0601631901033098,0.0655445583038632,FL,13428.0,13317.0,1150.0,693.0,1542.0,1078.0,0.0856419422103068,0.0520387474656454,0.114834673815907,0.0809491627243373,791.0,768.0,144.0,121.0,0.1820480404551201,0.1575520833333333,2,0.385,0.28125,14.215756067638274,1.13063644129482,0.103699861478858,9.793002370339991,5.20387474656454,8.56419422103068,15.755208333333329,3.85
12101,Florida,Pasco County,Pasco County,561891,44438.0,237464,488605,6488405.6,561891,104155,25322.0,225214,11080.0,130,12.0,104216.0,0.0790865132205356,0.1853651330952088,0.4226157742337926,0.8695725683451061,11.547445323025284,0.1124352837745433,0.0491976520109762,0.1854736950760912,FL,6304.0,6323.0,562.0,299.0,720.0,459.0,0.0891497461928934,0.0472876798987822,0.1142131979695431,0.072592123991776,375.0,361.0,63.0,49.0,0.168,0.1357340720221606,2,0.516042780748663,0.16310160427807488,13.239063159887124,1.1547445323025285,0.790865132205356,8.69572568345106,4.72876798987822,8.914974619289339,13.573407202216059,5.160427807486631
12103,Florida,Pinellas County,Pinellas County,959107,0.0,221190,955290,11250159.5,959107,49278,36876.0,442789,29673.0,273,0.0,31488.0,0.0,0.0513790432141565,0.2306207753670862,0.9960202563426188,11.729827328963296,0.0832812016558676,0.0670138598745678,0.0328305392411899,FL,14073.0,13971.0,1431.0,770.0,1722.0,1063.0,0.1016840758900021,0.0551141650561878,0.1223619697292688,0.0760861785126333,718.0,766.0,95.0,143.0,0.1323119777158774,0.1866840731070496,2,0.4979253112033195,0.18533886583679116,13.773757922198428,1.1729827328963296,0.0,9.960202563426188,5.511416505618779,10.16840758900021,18.66840731070496,4.979253112033195
12105,Florida,Polk County,Polk County,725046,92750.0,351457,602565,10655591.3,725039,106777,42205.0,272418,15619.0,174,18.0,178803.0,0.1279229179941686,0.1472692767079606,0.4847375201021728,0.8310714078830861,14.69657673587214,0.1549273542864274,0.0573346841985478,0.2466091806588823,FL,10126.0,10156.0,953.0,485.0,1211.0,748.0,0.0941141615642899,0.0477550216620716,0.1195931266047797,0.0736510437179992,615.0,570.0,121.0,76.0,0.1967479674796748,0.1333333333333333,3,0.5196078431372549,0.1503267973856209,13.493990380099918,1.469657673587214,1.279229179941686,8.31071407883086,4.77550216620716,9.41141615642899,13.33333333333333,5.196078431372549
12107,Florida,Putnam County,Putnam County,73321,12340.0,48083,19120,1714349.1,73321,2239,7110.0,29569,2138.0,17,2.0,12340.0,0.168301032446366,0.0305369539422539,0.655787564272173,0.2607711296899933,23.38142005700959,0.2404545300821806,0.0723054550373702,0.168301032446366,FL,1772.0,1772.0,154.0,97.0,170.0,114.0,0.0869074492099322,0.0547404063205417,0.0959367945823927,0.064334085778781,93.0,91.0,18.0,16.0,0.1935483870967742,0.1758241758241758,5,0.4891304347826087,0.09782608695652174,11.20260234070406,2.3381420057009588,1.6830103244636598,2.6077112968999328,5.47404063205417,8.69074492099322,17.58241758241758,4.891304347826087
12109,Florida,St. Johns County,St. Johns County,273425,0.0,18608,199510,1790434.0,273425,53040,4890.0,104640,3545.0,50,0.0,4638.0,0.0,0.1939837249702843,0.0680552253817317,0.7296699277681266,6.548172259303282,0.0467316513761467,0.0338780581039755,0.0169626040047545,FL,2061.0,2046.0,111.0,76.0,226.0,190.0,0.0538573508005822,0.0371456500488758,0.1096555070354197,0.0928641251221896,161.0,129.0,47.0,15.0,0.2919254658385093,0.1162790697674418,1,0.4876543209876543,0.21604938271604937,12.518782640203426,0.6548172259303282,0.0,7.296699277681266,3.71456500488758,5.38573508005822,11.62790697674418,4.8765432098765435
12111,Florida,St. Lucie County,St. Lucie County,329226,23645.0,101236,309796,4125990.4,329224,64758,16751.0,128997,6112.0,67,6.0,59907.0,0.0718199656163243,0.1966977091724226,0.3074969777599582,0.9409827899376112,12.532471508759992,0.1298557330790638,0.047380946843725,0.1819631499334803,FL,3467.0,3460.0,337.0,212.0,469.0,343.0,0.0972021920969137,0.061271676300578,0.135275454283242,0.0991329479768786,220.0,209.0,45.0,34.0,0.2045454545454545,0.1626794258373205,3,0.4863636363636364,0.17727272727272728,12.704499724010212,1.2532471508759992,0.718199656163243,9.409827899376111,6.1271676300578,9.72021920969137,16.26794258373205,4.863636363636364
12113,Florida,Santa Rosa County,Santa Rosa County,188000,4394.0,27012,135267,1662745.4,188000,32773,7071.0,69454,2440.0,36,1.0,7878.0,0.0233723404255319,0.1743244680851063,0.1436808510638298,0.7195053191489361,8.844390425531914,0.1018083911653756,0.035131165951565,0.0419042553191489,FL,1984.0,1974.0,101.0,72.0,158.0,128.0,0.0509072580645161,0.0364741641337386,0.0796370967741935,0.0648429584599797,135.0,115.0,26.0,6.0,0.1925925925925926,0.0521739130434782,1,0.4264705882352941,0.18382352941176472,12.144197241812087,0.8844390425531914,0.233723404255319,7.195053191489361,3.64741641337386,5.090725806451609,5.21739130434782,4.264705882352941
12115,Florida,Sarasota County,Sarasota County,434006,25179.0,86214,411127,3835120.8,434006,93912,11108.0,200211,8684.0,122,7.0,51140.0,0.0580153269770464,0.2163841052888669,0.1986470233130417,0.9472841389289548,8.836561706520186,0.0554814670522598,0.0433742401766136,0.1178324723621332,FL,4317.0,4277.0,336.0,201.0,484.0,345.0,0.0778318276580959,0.0469955576338555,0.1121148946027333,0.0806640168342296,251.0,255.0,42.0,46.0,0.1673306772908366,0.1803921568627451,1,0.388,0.292,12.980813637871771,0.8836561706520186,0.580153269770464,9.472841389289549,4.6995557633855505,7.78318276580959,18.03921568627451,3.88
12117,Florida,Seminole County,Seminole County,470856,11438.0,100730,452351,4245362.5,470856,60661,17186.0,182420,7284.0,89,2.0,78513.0,0.0242919278930288,0.128831319978932,0.2139295241007866,0.9606992371340708,9.01626505768218,0.0942111610569016,0.0399298322552351,0.1667452469544829,FL,5193.0,5180.0,490.0,265.0,623.0,395.0,0.0943577893317928,0.0511583011583011,0.1199691892932794,0.0762548262548262,286.0,294.0,41.0,49.0,0.1433566433566433,0.1666666666666666,1,0.46875,0.2534722222222222,13.062307593768775,0.901626505768218,0.24291927893028803,9.606992371340707,5.11583011583011,9.43577893317928,16.66666666666666,4.6875
12119,Florida,Sumter County,Sumter County,129752,0.0,19635,93513,1123315.1,123629,53316,4027.0,62907,2164.0,28,0.0,1202.0,0.0,0.4109069609716999,0.1513271471730686,0.7207056538627535,9.086178000307372,0.0640151334509673,0.0343999872828143,0.009263826376472,FL,1219.0,1231.0,84.0,56.0,136.0,108.0,0.0689089417555373,0.0454914703493095,0.1115668580803937,0.0877335499593826,89.0,78.0,19.0,8.0,0.2134831460674157,0.1025641025641025,1,0.4659090909090909,0.2159090909090909,11.773380215167526,0.9086178000307372,0.0,7.207056538627535,4.549147034930949,6.89089417555373,10.25641025641025,4.659090909090909
12121,Florida,Suwannee County,Suwannee County,43474,0.0,19510,0,626337.3,43474,0,2569.0,16385,953.0,11,0.0,0.0,0.0,0.0,0.4487739798500253,0.0,14.40716980264066,0.1567897467195605,0.0581629539212694,0.0,FL,949.0,939.0,77.0,45.0,100.0,69.0,0.0811380400421496,0.047923322683706,0.1053740779768177,0.0734824281150159,56.0,54.0,14.0,12.0,0.25,0.2222222222222222,3,0.5357142857142857,0.10714285714285714,10.679918337232811,1.440716980264066,0.0,0.0,4.7923322683706,8.113804004214959,22.22222222222222,5.357142857142857
12123,Florida,Taylor County,Taylor County,21796,0.0,21796,3058,383777.7,21796,627,1351.0,8138,641.0,7,0.0,3058.0,0.0,0.0287667461919618,1.0,0.1403009726555331,17.607712424298036,0.1660113049889407,0.078766281641681,0.1403009726555331,FL,581.0,589.0,66.0,40.0,78.0,52.0,0.1135972461273666,0.0679117147707979,0.1342512908777969,0.0882852292020373,33.0,31.0,10.0,8.0,0.303030303030303,0.2580645161290322,4,0.48484848484848486,0.12121212121212122,9.989481745702989,1.7607712424298037,0.0,1.403009726555331,6.791171477079789,11.35972461273666,25.80645161290322,4.848484848484849
12125,Florida,Union County,Union County,16147,0.0,10849,0,315420.10000000003,16147,0,726.0,4271,87.0,4,0.0,0.0,0.0,0.0,0.6718895150802007,0.0,19.53428500650276,0.1699836103956918,0.0203699367829548,0.0,FL,227.0,228.0,16.0,13.0,17.0,14.0,0.0704845814977973,0.0570175438596491,0.0748898678414096,0.0614035087719298,12.0,12.0,1.0,1.0,0.0833333333333333,0.0833333333333333,5,0.4166666666666667,0.08333333333333333,9.689489552881621,1.953428500650276,0.0,0.0,5.70175438596491,7.048458149779729,8.33333333333333,4.166666666666667
12127,Florida,Volusia County,Volusia County,553543,26577.0,183985,486904,6553498.1,553543,94414,29057.0,232301,12912.0,129,6.0,52223.0,0.048012530191873,0.1705630818202018,0.3323770691707781,0.8796136885481345,11.83918521235026,0.1250834047205995,0.0555830581874378,0.0943431675587985,FL,7865.0,7871.0,688.0,388.0,883.0,589.0,0.0874761602034329,0.0492948799390166,0.112269548633185,0.0748316605259814,434.0,448.0,57.0,71.0,0.1313364055299539,0.1584821428571428,2,0.4976851851851852,0.17824074074074073,13.224094715556857,1.183918521235026,0.48012530191873004,8.796136885481346,4.92948799390166,8.74761602034329,15.84821428571428,4.976851851851852
12129,Florida,Wakulla County,Wakulla County,33764,0.0,6568,4337,260747.5,33764,1428,1557.0,11970,409.0,8,0.0,0.0,0.0,0.0422935671129013,0.1945267148442127,0.1284504205662836,7.722648382893023,0.1300751879699248,0.0341687552213868,0.0,FL,505.0,505.0,35.0,28.0,48.0,41.0,0.0693069306930693,0.0554455445544554,0.095049504950495,0.0811881188118811,27.0,28.0,7.0,8.0,0.2592592592592592,0.2857142857142857,1,0.3333333333333333,0.07407407407407407,10.42715042510361,0.7722648382893023,0.0,1.2845042056628362,5.54455445544554,6.93069306930693,28.57142857142857,3.333333333333333
12131,Florida,Walton County,Walton County,75305,3997.0,19028,22674,964586.3,75305,8575,3236.0,29981,1204.0,20,1.0,3997.0,0.0530774848947613,0.1138702609388486,0.2526791049731093,0.3010955447845428,12.809060487351438,0.1079350255161602,0.0401587672192388,0.0530774848947613,FL,829.0,823.0,69.0,59.0,102.0,92.0,0.083232810615199,0.071688942891859,0.1230398069963811,0.1117861482381531,64.0,52.0,21.0,9.0,0.328125,0.173076923076923,3,0.484375,0.203125,11.229301812645948,1.2809060487351438,0.530774848947613,3.0109554478454283,7.168894289185899,8.3232810615199,17.3076923076923,4.84375
12133,Florida,Washington County,Washington County,25318,0.0,20103,0,439301.3000000001,25318,0,1154.0,9124,267.0,7,0.0,0.0,0.0,0.0,0.7940200647760487,0.0,17.351342918082,0.1264796142042963,0.0292634809294169,0.0,FL,496.0,498.0,42.0,22.0,54.0,36.0,0.0846774193548387,0.0441767068273092,0.1088709677419354,0.072289156626506,35.0,28.0,10.0,3.0,0.2857142857142857,0.1071428571428571,4,0.37142857142857144,0.08571428571428572,10.139270884196774,1.7351342918082,0.0,0.0,4.41767068273092,8.46774193548387,10.71428571428571,3.7142857142857144
13001,Georgia,Appling County,Appling County,18444,0.0,16963,0,420363.5,18444,0,1406.0,7135,453.0,7,0.0,0.0,0.0,0.0,0.9197028844068532,0.0,22.791341357623075,0.1970567624386825,0.0634898388227049,0.0,GA,498.0,484.0,58.0,37.0,69.0,46.0,0.1164658634538152,0.0764462809917355,0.1385542168674698,0.0950413223140495,31.0,26.0,9.0,4.0,0.2903225806451613,0.1538461538461538,5,0.5454545454545454,0.06060606060606061,9.822494393326597,2.2791341357623076,0.0,0.0,7.64462809917355,11.64658634538152,15.38461538461538,5.454545454545454
13003,Georgia,Atkinson County,Atkinson County,8286,0.0,6834,0,209248.2,8286,2,845.0,3064,204.0,3,0.0,0.0,0.0,0.0002413709872073,0.8247646632874729,0.0,25.253222302679216,0.2757832898172324,0.0665796344647519,0.0,GA,241.0,239.0,22.0,19.0,25.0,22.0,0.0912863070539419,0.0794979079497908,0.1037344398340249,0.0920502092050209,15.0,13.0,6.0,4.0,0.4,0.3076923076923077,5,0.3333333333333333,0.0,9.022322622637347,2.5253222302679217,0.0,0.0,7.949790794979079,9.12863070539419,30.76923076923077,3.333333333333333
13005,Georgia,Bacon County,Bacon County,11140,0.0,11140,0,265009.2,11140,0,878.0,4251,325.0,3,0.0,0.0,0.0,0.0,1.0,0.0,23.788976660682227,0.2065396377322982,0.0764525993883792,0.0,GA,316.0,317.0,25.0,14.0,31.0,20.0,0.0791139240506329,0.0441640378548895,0.0981012658227848,0.0630914826498422,17.0,16.0,4.0,3.0,0.2352941176470588,0.1875,5,0.5294117647058824,0.11764705882352941,9.318297513481275,2.3788976660682226,0.0,0.0,4.41640378548895,7.911392405063291,18.75,5.294117647058823
13007,Georgia,Baker County,Baker County,2876,0.0,2876,0,74923.6,2876,158,168.0,1187,69.0,2,0.0,940.0,0.0,0.0549374130737134,1.0,0.0,26.05132127955494,0.1415332771693344,0.0581297388374052,0.3268428372739916,GA,62.0,62.0,4.0,3.0,4.0,3.0,0.064516129032258,0.0483870967741935,0.064516129032258,0.0483870967741935,3.0,4.0,0.0,1.0,0.0,0.25,5,0.3333333333333333,0.0,7.964155718840937,2.605132127955494,0.0,0.0,4.83870967741935,6.451612903225799,25.0,3.333333333333333
13009,Georgia,Baldwin County,Baldwin County,43799,3744.0,21203,22238,985064.8,43799,2248,2679.0,16511,1303.0,14,1.0,5574.0,0.0854814036850156,0.0513253727254046,0.4840978104522934,0.5077284869517569,22.49057741044316,0.1622554660529344,0.0789170855793107,0.1272631795246467,GA,1054.0,1053.0,103.0,58.0,135.0,92.0,0.0977229601518026,0.0550807217473884,0.1280834914611005,0.087369420702754,66.0,58.0,14.0,6.0,0.2121212121212121,0.1034482758620689,5,0.5757575757575758,0.10606060606060606,10.687366265053678,2.2490577410443158,0.854814036850156,5.077284869517569,5.50807217473884,9.77229601518026,10.34482758620689,5.757575757575758
13011,Georgia,Banks County,Banks County,18035,0.0,4798,0,202366.1,18035,0,618.0,6652,166.0,4,0.0,0.0,0.0,0.0,0.2660382589409482,0.0,11.22074299972276,0.0929043896572459,0.0249549007817197,0.0,GA,271.0,276.0,26.0,10.0,42.0,26.0,0.0959409594095941,0.036231884057971,0.1549815498154981,0.0942028985507246,21.0,18.0,4.0,1.0,0.1904761904761904,0.0555555555555555,2,0.6,0.05,9.80006959333764,1.122074299972276,0.0,0.0,3.6231884057971,9.59409594095941,5.55555555555555,6.0
13013,Georgia,Barrow County,Barrow County,83505,10421.0,29405,36952,818864.9,83505,7897,2693.0,28727,961.0,18,3.0,13918.0,0.1247949224597329,0.0945691874738039,0.3521346027184001,0.4425124244057242,9.80617807316927,0.0937445608660841,0.0334528492359104,0.1666726543320759,GA,1017.0,958.0,142.0,59.0,188.0,101.0,0.1396263520157325,0.0615866388308977,0.1848574237954769,0.1054279749478079,74.0,52.0,29.0,7.0,0.3918918918918919,0.1346153846153846,2,0.5974025974025974,0.14285714285714285,11.332661789285718,0.980617807316927,1.247949224597329,4.425124244057242,6.15866388308977,13.962635201573251,13.461538461538462,5.974025974025974
13015,Georgia,Bartow County,Bartow County,108901,6576.0,38224,57814,1140963.8,108901,10827,3559.0,40045,1087.0,28,2.0,22118.0,0.0603851204304827,0.0994205746503705,0.3509976951543144,0.5308858504513273,10.477073672418069,0.0888750156074416,0.0271444624797103,0.2031018998907264,GA,1914.0,1905.0,222.0,129.0,278.0,186.0,0.115987460815047,0.0677165354330708,0.1452455590386625,0.0976377952755905,102.0,116.0,18.0,32.0,0.1764705882352941,0.2758620689655172,2,0.5686274509803921,0.08823529411764706,11.598194491615347,1.047707367241807,0.603851204304827,5.308858504513273,6.77165354330708,11.5987460815047,27.58620689655172,5.686274509803921
13017,Georgia,Ben Hill County,Ben Hill County,17194,8113.0,15594,11769,423770.0,17194,1601,1511.0,7074,447.0,6,2.0,11769.0,0.4718506455740374,0.0931138769338141,0.90694428288938,0.6844829591718041,24.646388274979643,0.2135990952784845,0.0631891433418151,0.6844829591718041,GA,542.0,537.0,82.0,43.0,85.0,48.0,0.1512915129151291,0.0800744878957169,0.1568265682656826,0.0893854748603352,32.0,29.0,9.0,6.0,0.28125,0.2068965517241379,5,0.625,0.0625,9.752315764734389,2.4646388274979643,4.718506455740374,6.8448295917180415,8.00744878957169,15.12915129151291,20.68965517241379,6.25
13019,Georgia,Berrien County,Berrien County,18160,0.0,18160,0,379006.9,18160,0,1658.0,7118,239.0,6,0.0,0.0,0.0,0.0,1.0,0.0,20.870424008810573,0.2329305984827198,0.0335768474290531,0.0,GA,466.0,471.0,60.0,36.0,64.0,40.0,0.1287553648068669,0.0764331210191082,0.1373390557939914,0.0849256900212314,24.0,24.0,2.0,2.0,0.0833333333333333,0.0833333333333333,5,0.5,0.08333333333333333,9.806976652155285,2.0870424008810575,0.0,0.0,7.643312101910819,12.875536480686689,8.33333333333333,5.0
13021,Georgia,Bibb County,Bibb County,157346,12792.0,100761,132595,3927825.0,157346,14068,13362.0,62762,6749.0,48,3.0,36497.0,0.0812985395243603,0.0894080561310741,0.6403785288472538,0.8426969862595808,24.96297967536512,0.2128995251904018,0.1075332207386635,0.2319537833818463,GA,3954.0,3882.0,581.0,309.0,642.0,370.0,0.1469398077895801,0.079598145285935,0.1623672230652503,0.095311695002576,203.0,214.0,45.0,56.0,0.2216748768472906,0.2616822429906542,5,0.5913461538461539,0.13942307692307693,11.966202481133525,2.496297967536512,0.8129853952436029,8.426969862595808,7.959814528593501,14.69398077895801,26.168224299065418,5.913461538461538
13023,Georgia,Bleckley County,Bleckley County,12583,0.0,5096,2491,248096.0,12583,81,1000.0,4547,365.0,4,0.0,0.0,0.0,0.0064372566160692,0.4049908606850512,0.1979655090201064,19.716760708892952,0.219925225423356,0.0802727072795249,0.0,GA,307.0,308.0,31.0,23.0,32.0,24.0,0.1009771986970684,0.0746753246753246,0.1042345276872964,0.0779220779220779,15.0,17.0,2.0,4.0,0.1333333333333333,0.2352941176470588,5,0.5333333333333333,0.2,9.440101975591968,1.9716760708892953,0.0,1.9796550902010641,7.46753246753246,10.09771986970684,23.52941176470588,5.333333333333333
13025,Georgia,Brantley County,Brantley County,18021,0.0,12918,0,287801.3,18021,0,1249.0,6915,349.0,5,0.0,0.0,0.0,0.0,0.7168303645746629,0.0,15.97032906054048,0.1806218365871294,0.050469992769342,0.0,GA,450.0,451.0,34.0,15.0,38.0,19.0,0.0755555555555555,0.0332594235033259,0.0844444444444444,0.0421286031042128,24.0,24.0,2.0,2.0,0.0833333333333333,0.0833333333333333,4,0.5833333333333334,0.08333333333333333,9.79929302351827,1.597032906054048,0.0,0.0,3.32594235033259,7.55555555555555,8.33333333333333,5.833333333333334
13027,Georgia,Brooks County,Brooks County,16301,0.0,12864,0,405971.6,16301,0,1251.0,6359,502.0,6,0.0,0.0,0.0,0.0,0.7891540396294706,0.0,24.904705232807803,0.1967290454473974,0.0789432300676206,0.0,GA,428.0,430.0,38.0,28.0,39.0,29.0,0.0887850467289719,0.0651162790697674,0.0911214953271028,0.0674418604651162,24.0,21.0,6.0,3.0,0.25,0.1428571428571428,5,0.4583333333333333,0.08333333333333333,9.69898173460629,2.4904705232807802,0.0,0.0,6.51162790697674,8.87850467289719,14.28571428571428,4.583333333333333
13029,Georgia,Bryan County,Bryan County,44738,0.0,10017,7522,314985.9,44738,0,1314.0,15445,580.0,9,0.0,0.0,0.0,0.0,0.2239036166122759,0.1681344718136707,7.040679064777147,0.0850760764001294,0.0375526060213661,0.0,GA,565.0,566.0,41.0,26.0,69.0,54.0,0.0725663716814159,0.0459363957597173,0.1221238938053097,0.0954063604240282,39.0,35.0,11.0,7.0,0.282051282051282,0.2,1,0.5384615384615384,0.1282051282051282,10.708578531318057,0.7040679064777147,0.0,1.681344718136707,4.59363957597173,7.25663716814159,20.0,5.384615384615384
13031,Georgia,Bulloch County,Bulloch County,81099,0.0,51365,35356,1985815.4,81099,3274,5085.0,29747,1715.0,20,0.0,10414.0,0.0,0.0403704114723979,0.6333616937323518,0.4359609859554372,24.486311791760688,0.1709416075570645,0.0576528725585773,0.1284109545123861,GA,1559.0,1559.0,170.0,96.0,214.0,140.0,0.1090442591404746,0.0615779345734445,0.1372674791533034,0.0898011545862732,97.0,88.0,24.0,15.0,0.2474226804123711,0.1704545454545454,5,0.6494845360824743,0.1134020618556701,11.303425909571256,2.448631179176069,0.0,4.3596098595543715,6.15779345734445,10.90442591404746,17.04545454545454,6.494845360824742
13033,Georgia,Burke County,Burke County,24596,5100.0,21895,5100,447585.5,24596,1787,1736.0,9905,823.0,7,1.0,5100.0,0.2073507887461375,0.0726540900959505,0.8901853959993495,0.2073507887461375,18.197491462026345,0.1752650176678445,0.0830893488137304,0.2073507887461375,GA,571.0,574.0,65.0,35.0,74.0,44.0,0.1138353765323993,0.0609756097560975,0.1295971978984238,0.0766550522648083,31.0,29.0,8.0,6.0,0.2580645161290322,0.2068965517241379,4,0.5806451612903226,0.0967741935483871,10.11033910707336,1.8197491462026345,2.073507887461375,2.073507887461375,6.09756097560975,11.38353765323993,20.68965517241379,5.806451612903226
13035,Georgia,Butts County,Butts County,25434,8483.0,17069,8483,264799.7,25434,2540,1324.0,8460,385.0,5,2.0,8483.0,0.3335299205787528,0.0998663206731147,0.6711095384131478,0.3335299205787528,10.411248722182906,0.1565011820330969,0.0455082742316784,0.3335299205787528,GA,443.0,468.0,34.0,19.0,56.0,40.0,0.0767494356659142,0.0405982905982906,0.1264108352144469,0.0854700854700854,30.0,29.0,5.0,4.0,0.1666666666666666,0.1379310344827586,2,0.6333333333333333,0.1,10.143842140580691,1.0411248722182906,3.335299205787528,3.335299205787528,4.05982905982906,7.674943566591421,13.79310344827586,6.333333333333333
