fips,state,county20,county24,pop2020,pop_lila,pop_lowinc,pop_urban,pov_x_pop,pop_pov_ok,la_pop,snap_hh,ohu,hunv,n_tracts,n_lila_tracts,pop_lila_drive,lila_pop_share,low_access_pop_share,lowinc_pop_share,urban_pop_share,poverty_rate,snap_hh_share,no_vehicle_hh_share,lila_pop_share_drive,st
08061,Colorado,Kiowa County,Kiowa County,1446,1446.0,1446,0,17062.8,1446,740,92.0,581,18.0,1,1.0,1446.0,1.0,0.5117565698478561,1.0,0.0,11.799999999999999,0.15834767641996558,0.03098106712564544,1.0,CO
08063,Colorado,Kit Carson County,Kit Carson County,7087,7087.0,7087,0,69569.3,7087,1346,304.0,2893,171.0,2,2.0,7087.0,1.0,0.18992521518272895,1.0,0.0,9.816466770142515,0.10508123055651573,0.059108192188040094,1.0,CO
08065,Colorado,Lake County,Lake County,7436,0.0,0,3257,55619.6,7436,588,231.0,3075,124.0,3,0.0,0.0,0.0,0.07907477138246369,0.0,0.43800430338891877,7.4797740720817645,0.07512195121951219,0.040325203252032524,0.0,CO
08067,Colorado,La Plata County,La Plata County,55638,2702.0,11964,19202,652176.6,55638,8157,2125.0,23487,664.0,12,1.0,8087.0,0.04856393112620871,0.14660843308530142,0.21503289118947483,0.34512383622703907,11.721783673029224,0.09047558223698215,0.028270958402520543,0.14535030015457062,CO
08069,Colorado,Larimer County,Larimer County,359066,6726.0,108276,276812,4363385.5,359066,38532,11813.0,144360,5572.0,86,2.0,30363.0,0.018731932290999426,0.10731174770097976,0.3015490188433324,0.7709223373975815,12.152043078431264,0.08183014685508451,0.038597949570518146,0.0845610556276562,CO
08071,Colorado,Las Animas County,Las Animas County,14555,2553.0,14555,3929,272737.89999999997,14555,2312,1323.0,6373,463.0,6,1.0,8496.0,0.17540364136035727,0.15884575747165922,1.0,0.26994160082445895,18.73843352799725,0.20759453946336107,0.07265024321355719,0.5837169357609069,CO
08073,Colorado,Lincoln County,Lincoln County,5675,2180.0,5675,0,52587.0,5675,1995,243.0,1980,97.0,2,1.0,2180.0,0.3841409691629956,0.3515418502202643,1.0,0.0,9.266431718061675,0.12272727272727273,0.04898989898989899,0.3841409691629956,CO
08075,Colorado,Logan County,Logan County,21528,5164.0,18674,11344,334334.8,21528,2757,1478.0,7919,570.0,7,2.0,7314.0,0.23987365291713117,0.12806577480490525,0.8674284652545522,0.5269416573764399,15.530230397621702,0.18663972723828767,0.07197878520015154,0.33974358974358976,CO
08077,Colorado,Mesa County,Mesa County,155703,5652.0,92177,133255,1713053.2,155703,17815,7468.0,63133,3952.0,33,1.0,64730.0,0.036299878615055584,0.11441654945633674,0.5920052921266771,0.8558280829528012,11.002056479322812,0.11828995929228771,0.06259800738124277,0.41572737840632484,CO
08079,Colorado,Mineral County,Mineral County,865,0.0,865,0,8650.0,865,138,30.0,424,14.0,1,0.0,0.0,0.0,0.15953757225433526,1.0,0.0,10.0,0.07075471698113207,0.0330188679245283,0.0,CO
08081,Colorado,Moffat County,Moffat County,13292,0.0,8643,8643,112413.90000000001,13292,931,645.0,5352,250.0,4,0.0,4183.0,0.0,0.07004213060487512,0.6502407463135721,0.6502407463135721,8.45726000601866,0.12051569506726457,0.04671150971599402,0.3147005717724947,CO
08083,Colorado,Montezuma County,Montezuma County,25849,4849.0,23031,7261,335877.8,25849,2924,1336.0,10806,558.0,8,2.0,4849.0,0.18758946187473402,0.11311849587991799,0.8909822430268095,0.280900615110836,12.993841154396687,0.12363501758282436,0.051637978900610775,0.18758946187473402,CO
08085,Colorado,Montrose County,Montrose County,42679,10461.0,30688,22034,487266.0,42679,6790,2023.0,17482,644.0,12,2.0,14273.0,0.24510883572717262,0.159094636706577,0.7190421518779728,0.5162726399400174,11.41699664940603,0.11571902528314838,0.036837890401555884,0.33442676726258813,CO
08087,Colorado,Morgan County,Morgan County,29111,8210.0,25691,21250,419816.6,29111,5700,1771.0,10519,720.0,8,2.0,16728.0,0.2820239771907526,0.1958022740544811,0.8825186355673114,0.7299646181855656,14.421235958915872,0.16836201159806066,0.06844757106188801,0.5746281474356773,CO
08089,Colorado,Otero County,Otero County,18690,5023.0,18690,5023,407834.39999999997,18690,753,1654.0,7676,576.0,7,1.0,5023.0,0.2687533440342429,0.04028892455858748,1.0,0.2687533440342429,21.82099518459069,0.21547681083897863,0.07503908285565399,0.2687533440342429,CO
08091,Colorado,Ouray County,Ouray County,4874,0.0,0,0,21113.5,4874,263,102.0,2297,34.0,2,0.0,0.0,0.0,0.05395978662289701,0.0,0.0,4.3318629462453835,0.04440574662603396,0.014801915542011318,0.0,CO
08093,Colorado,Park County,Park County,17390,2483.0,2483,0,86351.6,17390,2838,334.0,7810,233.0,6,1.0,2483.0,0.14278320874065556,0.16319723979298448,0.14278320874065556,0.0,4.965589419206441,0.04276568501920615,0.029833546734955186,0.14278320874065556,CO
08095,Colorado,Phillips County,Phillips County,4530,0.0,1456,0,76233.0,4530,111,220.0,1814,106.0,2,0.0,0.0,0.0,0.024503311258278145,0.32141280353200885,0.0,16.82847682119205,0.12127894156560089,0.05843439911797133,0.0,CO
08097,Colorado,Pitkin County,Pitkin County,17358,0.0,0,8380,138160.9,17358,2865,250.0,8027,366.0,6,0.0,0.0,0.0,0.16505357760110612,0.0,0.48277451319276415,7.959494181357299,0.031144886009717203,0.045596113118225985,0.0,CO
08099,Colorado,Prowers County,Prowers County,11999,1931.0,11999,7237,218491.3,11999,1333,951.0,4730,332.0,5,1.0,6720.0,0.16093007750645888,0.1110925910492541,1.0,0.6031335944662055,18.20912576048004,0.20105708245243128,0.07019027484143764,0.5600466705558796,CO
08101,Colorado,Pueblo County,Pueblo County,168162,9064.0,114873,146167,2603855.2,168162,23834,13495.0,67095,4728.0,58,3.0,24496.0,0.05390040556130398,0.14173237711254624,0.6831091447532737,0.869203506142886,15.484206895731498,0.2011327222594828,0.07046724793203667,0.1456690572186344,CO
08103,Colorado,Rio Blanco County,Rio Blanco County,6529,3840.0,6529,0,55577.9,6529,1010,388.0,2592,111.0,2,1.0,3840.0,0.5881451983458417,0.1546944401899219,1.0,0.0,8.512467452902435,0.14969135802469136,0.04282407407407408,0.5881451983458417,CO
08105,Colorado,Rio Grande County,Rio Grande County,11539,0.0,9366,0,212513.8,11539,167,874.0,4789,371.0,4,0.0,0.0,0.0,0.014472657942629344,0.8116821215009966,0.0,18.417003206517027,0.18250156608895385,0.07746920025057423,0.0,CO
08107,Colorado,Routt County,Routt County,24829,3960.0,3960,12292,128096.3,24829,8673,575.0,10388,192.0,10,1.0,3960.0,0.15949091787828748,0.3493092754440372,0.15949091787828748,0.4950662531716944,5.159140521164767,0.05535232961108972,0.018482864844050827,0.15949091787828748,CO
08109,Colorado,Saguache County,Saguache County,6368,3601.0,6368,0,113376.9,6368,955,819.0,2835,126.0,2,1.0,3601.0,0.5654836683417085,0.14996859296482412,1.0,0.0,17.804161432160804,0.28888888888888886,0.044444444444444446,0.5654836683417085,CO
08111,Colorado,San Juan County,San Juan County,705,0.0,705,0,15016.5,705,61,34.0,369,10.0,1,0.0,0.0,0.0,0.08652482269503546,1.0,0.0,21.3,0.0921409214092141,0.02710027100271003,0.0,CO
08113,Colorado,San Miguel County,San Miguel County,8072,0.0,1517,4221,59029.7,8072,517,167.0,3597,596.0,4,0.0,0.0,0.0,0.06404856293359762,0.18793359762140732,0.5229187314172448,7.312896432111001,0.04642757853767028,0.16569363358354183,0.0,CO
08115,Colorado,Sedgwick County,Sedgwick County,2404,0.0,2404,0,31252.0,2404,358,192.0,1086,46.0,1,0.0,0.0,0.0,0.14891846921797006,1.0,0.0,13.0,0.17679558011049723,0.0423572744014733,0.0,CO
08117,Colorado,Summit County,Summit County,31055,0.0,1536,16271,241828.5,31055,5816,213.0,12939,275.0,12,0.0,0.0,0.0,0.187280631138303,0.04946063435839639,0.5239413943004347,7.787103526002254,0.016461859494551357,0.02125357446479635,0.0,CO
08119,Colorado,Teller County,Teller County,24710,0.0,8826,10272,183264.2,24710,3758,1298.0,10621,370.0,8,0.0,0.0,0.0,0.15208417644678268,0.3571833265884257,0.41570214488061513,7.416600566572239,0.12221071462197533,0.034836644383768,0.0,CO
08121,Colorado,Washington County,Washington County,4817,2082.0,2082,0,38556.8,4817,2265,230.0,1933,107.0,2,1.0,2082.0,0.432219223583143,0.47020967407099856,0.432219223583143,0.0,8.00431804027403,0.11898603207449561,0.0553543714433523,0.432219223583143,CO
08123,Colorado,Weld County,Weld County,328981,10638.0,104385,235263,3339646.2,327434,37027,11355.0,113995,4443.0,83,3.0,32773.0,0.03233621394548621,0.11255057282943391,0.31729795945662514,0.7151264054763041,10.199448438463936,0.09960963200140358,0.03897539365761656,0.09961973487830604,CO
08125,Colorado,Yuma County,Yuma County,9988,5290.0,5290,0,173466.4,9988,3174,541.0,3852,221.0,2,1.0,5290.0,0.5296355626752103,0.31778133760512617,0.5296355626752103,0.0,17.367480977172608,0.1404465212876428,0.05737279335410177,0.5296355626752103,CO
09001,Connecticut,Fairfield County,Western Connecticut Planning Region,957419,11638.0,336100,891525,8713556.1,957419,199439,33341.0,354084,28515.0,226,3.0,24448.0,0.012155597497020635,0.20830900577490105,0.3510479737711493,0.9311753788048911,9.101089596091157,0.09416127246642039,0.08053173823160606,0.025535319436944537,CT
09003,Connecticut,Hartford County,Northwest Hills Planning Region,899498,17271.0,304030,830375,9586089.0,898609,123369,50808.0,362021,37603.0,235,4.0,33090.0,0.019200709729204513,0.13715316765573687,0.3379996397990879,0.9231538035659891,10.667697519165733,0.14034544957336728,0.10386966501943258,0.03678718574138019,CT
09005,Connecticut,Litchfield County,Western Connecticut Planning Region,185186,15095.0,52804,96131,1484153.1,185186,24188,6463.0,77502,3988.0,52,4.0,28192.0,0.08151264134437808,0.1306146252956487,0.28514034538248034,0.5191051159374899,8.014391476677503,0.08339139635106191,0.0514567366003458,0.1522361301610273,CT
09007,Connecticut,Middlesex County,Lower Connecticut River Valley Planning Region,164245,6455.0,17714,118210,1200394.2,164245,41853,4971.0,68685,3936.0,40,1.0,10026.0,0.03930104417181649,0.2548205424822673,0.10785107613625985,0.7197174952053335,7.308558555816006,0.07237388075999127,0.05730508844725923,0.06104295412341319,CT
09009,Connecticut,New Haven County,Naugatuck Valley Planning Region,864835,4869.0,325968,816774,10418777.2,864835,135965,50677.0,343437,38689.0,198,1.0,34040.0,0.005629975660097012,0.15721496007909022,0.37691351529482503,0.9444275497638278,12.047127139859047,0.14755835859269678,0.11265239330648708,0.03936010915376922,CT
09011,Connecticut,New London County,Lower Connecticut River Valley Planning Region,268555,5398.0,88554,169024,2612427.9,266732,34503,11865.0,109572,7586.0,66,1.0,50985.0,0.020100165701625365,0.12847647595464617,0.3297425108450783,0.6293831803541174,9.794205044764032,0.10828496331179499,0.06923301573394663,0.1898493790843589,CT
09013,Connecticut,Tolland County,Capitol Planning Region,149788,5349.0,37547,62416,1816517.2999999998,148488,13698,4481.0,56894,2705.0,32,1.0,15726.0,0.03571047079872887,0.09144924827088953,0.2506676102224477,0.4166955964429727,12.233428290501589,0.07876050198614969,0.04754455654374802,0.1049883835821294,CT
09015,Connecticut,Windham County,Southeastern Connecticut Planning Region,116418,14560.0,49745,48092,1222434.7,116418,6197,6874.0,45874,2926.0,30,3.0,30510.0,0.12506657046161246,0.05323060007902558,0.4272964661822055,0.4130976309505403,10.500392550980088,0.14984522823385796,0.06378340672276235,0.26207287532855744,CT
10001,Delaware,Kent County,Kent County,181851,10364.0,63513,128584,1973139.3,181743,34359,9815.0,68290,4699.0,41,2.0,36669.0,0.05699171299580426,0.18894039625847533,0.3492584588481779,0.7070843712709856,10.856755418365495,0.14372528920779032,0.06880948894420852,0.20164310341983271,DE
10003,Delaware,New Castle County,New Castle County,570719,12662.0,209566,520570,6145607.7,570719,54330,22077.0,219571,16736.0,144,3.0,52747.0,0.02218604952700015,0.09519570927198849,0.36719646621191865,0.9121301375983628,10.768184868560535,0.1005460648264115,0.0762213589226264,0.09242201503717241,DE
10005,Delaware,Sussex County,Sussex County,237378,32847.0,88835,108863,2589128.4,237377,39924,11267.0,98514,3532.0,74,9.0,43737.0,0.13837423855622677,0.16818744786795745,0.3742343435364693,0.45860610503079474,10.907242066417554,0.11436953123413932,0.03585277219481495,0.1842504360134469,DE
11001,District of Columbia,District of Columbia,District of Columbia,689545,0.0,251027,689545,11212507.6,689545,3635,46408.0,312448,116851.0,206,0.0,5419.0,0.0,0.005271592136843861,0.3640473065572225,1.0,16.260733672204132,0.14853031544448997,0.3739854311757476,0.007858805444169706,DC
12001,Florida,Alachua County,Alachua County,278468,10008.0,131240,217496,6320291.0,278468,34429,10714.0,112723,9860.0,58,2.0,56874.0,0.03593949753652125,0.12363718631943348,0.4712929313242455,0.7810448597325366,22.69665096169039,0.09504715098072265,0.08747105737072293,0.20423890716348017,FL
12003,Florida,Baker County,Baker County,28259,0.0,7491,7579,363576.6,28259,1849,1535.0,9087,439.0,4,0.0,0.0,0.0,0.06543048232421529,0.26508369015181005,0.26819774231218374,12.865869280583176,0.16892263673379554,0.04831077363266204,0.0,FL
12005,Florida,Bay County,Bay County,175216,0.0,38340,136845,2136272.7,175216,7135,9924.0,70134,3366.0,49,0.0,0.0,0.0,0.0407211670167108,0.21881563327549997,0.7810074422427176,12.192223883663594,0.1415005560783643,0.04799384036273419,0.0,FL
12007,Florida,Bradford County,Bradford County,28303,5697.0,13516,5697,471869.8,28303,2043,1603.0,9462,572.0,6,1.0,5697.0,0.20128608274741194,0.07218316079567537,0.47754654983570644,0.20128608274741194,16.672077164964843,0.1694145001056859,0.060452335658423166,0.20128608274741194,FL
12009,Florida,Brevard County,Brevard County,606612,14868.0,157373,551285,6299918.9,606566,69784,24283.0,257026,12735.0,147,4.0,67694.0,0.024509900892168306,0.11503893757459463,0.2594294211126717,0.9087934297376247,10.386205128543308,0.09447682335639196,0.049547516593652,0.11159357216804151,FL
12011,Florida,Broward County,Broward County,1944375,0.0,569344,1944372,23733974.5,1944375,96068,99630.0,756657,51031.0,416,0.0,109221.0,0.0,0.04940816457730633,0.29281594342655093,0.9999984570877531,12.206479974284797,0.13167128566840722,0.0674427118231907,0.056172806171648985,FL
12013,Florida,Calhoun County,Calhoun County,13648,0.0,13648,0,298805.9,13648,52,929.0,4784,266.0,4,0.0,0.0,0.0,0.0038100820633059787,1.0,0.0,21.89375,0.19418896321070234,0.05560200668896321,0.0,FL
12015,Florida,Charlotte County,Charlotte County,186847,30485.0,57296,170080,1674126.3,186847,55980,6585.0,85846,4066.0,46,7.0,45455.0,0.16315488073129353,0.2996034188400135,0.30664661460981446,0.9102634776046712,8.959877867988247,0.07670712671528085,0.04736388416466696,0.24327390859901415,FL
12017,Florida,Citrus County,Citrus County,153843,39428.0,78015,106839,2389633.6,153843,52758,8574.0,69438,3079.0,41,9.0,47810.0,0.2562872538887047,0.34293403014761803,0.5071078957118621,0.6944677365886001,15.532936825204917,0.12347705867104468,0.044341714911143755,0.3107713708131017,FL
12019,Florida,Clay County,Clay County,218245,8684.0,48848,175151,2051868.4,218245,49112,7240.0,78939,3002.0,45,2.0,8684.0,0.039790144104103184,0.22503150129441682,0.22382185158881074,0.8025430135856492,9.401674265160713,0.09171638860385868,0.03802936444596461,0.039790144104103184,FL
12021,Florida,Collier County,Collier County,375752,9883.0,107200,319238,4003323.7,375752,75583,9273.0,157921,7582.0,108,2.0,51329.0,0.026301922544657113,0.2011512912772254,0.28529455598373393,0.8495976069322319,10.654164715024804,0.058719233034238635,0.04801134744587483,0.1366033979859056,FL
12023,Florida,Columbia County,Columbia County,69698,8302.0,40778,18365,1181221.1,69698,3552,5611.0,26424,1496.0,13,1.0,8302.0,0.11911389135986686,0.05096272489884932,0.5850670033573416,0.2634939309592815,16.947704381761316,0.21234483802603693,0.0566151983045716,0.11911389135986686,FL
12027,Florida,DeSoto County,DeSoto County,33976,10176.0,30621,13416,817299.2,33976,3105,2870.0,11941,960.0,9,2.0,15482.0,0.29950553331763596,0.09138803861549329,0.9012538262302802,0.3948669649164116,24.05519190016482,0.24034837953270247,0.08039527677748932,0.4556745938309395,FL
12029,Florida,Dixie County,Dixie County,16759,0.0,14610,0,358575.7,16759,0,1075.0,6248,193.0,5,0.0,0.0,0.0,0.0,0.871770392028164,0.0,21.396008115042665,0.1720550576184379,0.0308898847631242,0.0,FL
12031,Florida,Duval County,Duval County,995567,18728.0,449082,940038,14445085.4,995567,92973,59377.0,399759,29711.0,218,3.0,133845.0,0.018811390895841263,0.0933869845022987,0.4510816449319835,0.944223743856516,14.509405595002647,0.1485319905242909,0.07432227917320186,0.13444097685037773,FL
12033,Florida,Escambia County,Escambia County,321905,5532.0,143287,297041,4766175.1,321905,33398,19304.0,128160,9094.0,78,1.0,47778.0,0.01718519438964912,0.10375110669296843,0.44512200804585206,0.9227598204439198,14.80615430018173,0.15062421972534332,0.070958177278402,0.14842267128500644,FL
12035,Florida,Flagler County,Flagler County,115378,7063.0,12057,87814,1185391.4,115378,38818,3987.0,48450,2082.0,23,1.0,7063.0,0.06121617639411326,0.33644195600547766,0.10449999133283641,0.7610983029693702,10.273981174920694,0.08229102167182663,0.04297213622291022,0.06121617639411326,FL
12037,Florida,Franklin County,Franklin County,12451,0.0,6025,0,209080.90000000002,12451,0,707.0,4947,403.0,5,0.0,0.0,0.0,0.0,0.4838968757529516,0.0,16.79229780740503,0.14291489791793005,0.08146351324034769,0.0,FL
12039,Florida,Gadsden County,Gadsden County,43826,0.0,31178,0,1245327.0,43826,0,4340.0,16806,1927.0,10,0.0,0.0,0.0,0.0,0.7114041892940264,0.0,28.41525578423767,0.2582411043674878,0.11466143044150899,0.0,FL
12041,Florida,Gilchrist County,Gilchrist County,17864,0.0,3437,0,209759.2,17864,0,1223.0,6551,479.0,5,0.0,0.0,0.0,0.0,0.19239811912225704,0.0,11.742006269592476,0.18668905510609068,0.07311860784613036,0.0,FL
12043,Florida,Glades County,Glades County,12126,0.0,8398,0,212902.4,12126,164,734.0,4250,88.0,5,0.0,0.0,0.0,0.013524657760184727,0.6925614382318984,0.0,17.55751278245093,0.17270588235294118,0.020705882352941178,0.0,FL
12045,Florida,Gulf County,Gulf County,14192,0.0,5118,0,186523.6,14192,0,714.0,5571,218.0,5,0.0,0.0,0.0,0.0,0.36062570462232246,0.0,13.142869222096957,0.12816370490037696,0.03913121522168372,0.0,FL
12047,Florida,Hamilton County,Hamilton County,14004,0.0,14004,0,263097.2,14004,78,1225.0,4690,156.0,6,0.0,0.0,0.0,0.005569837189374464,1.0,0.0,18.787289345901172,0.26119402985074625,0.03326226012793177,0.0,FL
12049,Florida,Hardee County,Hardee County,25327,4677.0,22257,8290,615953.2000000001,25327,843,2048.0,8059,495.0,8,1.0,8194.0,0.18466458719943143,0.03328463694871086,0.8787854858451455,0.32731867177320645,24.32002211079086,0.2541258220622906,0.06142201265665715,0.32352825048367356,FL
12051,Florida,Hendry County,Hendry County,39619,7476.0,35753,18231,887009.0,39619,2414,2575.0,12644,1142.0,10,2.0,7476.0,0.1886973421843055,0.06093036169514627,0.9024205557939372,0.4601580049976022,22.388475226532723,0.2036539069914584,0.09031951913951282,0.1886973421843055,FL
12053,Florida,Hernando County,Hernando County,194515,39417.0,83804,141889,2282233.2,194515,24277,10208.0,79773,3724.0,46,8.0,66906.0,0.20264246973241137,0.12480785543531348,0.43083566820039587,0.7294501709379739,11.73294193249878,0.12796309528286512,0.04668246148446216,0.34396319049944735,FL
12055,Florida,Highlands County,Highlands County,101235,23268.0,68005,65238,1559080.6,101235,22305,7346.0,44376,2609.0,35,8.0,25674.0,0.22984145799377687,0.22032893762038822,0.6717538400750729,0.6444213957623351,15.400608485207686,0.16553993149450152,0.05879304128357671,0.2536079419173211,FL
12057,Florida,Hillsborough County,Hillsborough County,1459762,35042.0,531730,1380359,19635718.3,1459726,153565,77704.0,559949,34103.0,333,7.0,144915.0,0.02400528305299083,0.10519865567126696,0.36425800918231876,0.945605516515706,13.451646610391265,0.13876978081932462,0.060903760878222836,0.09927303217921826,FL
12059,Florida,Holmes County,Holmes County,19653,0.0,12504,0,255619.4,19653,0,1000.0,7282,228.0,7,0.0,0.0,0.0,0.0,0.6362387421767669,0.0,13.006635119320205,0.137324910738808,0.03131007964844823,0.0,FL
12061,Florida,Indian River County,Indian River County,159788,12399.0,40989,136670,1781122.5,159788,38098,5342.0,71177,3231.0,44,2.0,20169.0,0.07759656544922022,0.23842841765339073,0.2565211405111773,0.8553208000600796,11.146785115277742,0.07505233432148026,0.04539387723562387,0.1262234961323754,FL
12063,Florida,Jackson County,Jackson County,47319,4771.0,35855,8430,920307.8,47319,2297,3234.0,17083,641.0,13,1.0,4771.0,0.10082630655761957,0.04854286861514402,0.7577294532851497,0.17815253914917897,19.449012024768063,0.18931101094655506,0.0375226833694316,0.10082630655761957,FL
12065,Florida,Jefferson County,Jefferson County,14510,0.0,5761,0,309109.2,14510,49,1184.0,5816,636.0,5,0.0,0.0,0.0,0.0033769813921433493,0.39703652653342525,0.0,21.30318401102688,0.20357634112792297,0.109353507565337,0.0,FL
12067,Florida,Lafayette County,Lafayette County,8226,0.0,8226,0,127467.59999999999,8226,0,437.0,2727,123.0,3,0.0,0.0,0.0,0.0,1.0,0.0,15.495696571845368,0.16024935826916026,0.045104510451045104,0.0,FL
12069,Florida,Lake County,Lake County,383956,14567.0,88813,263935,3410383.6999999997,383956,64987,15818.0,156923,6771.0,75,3.0,34408.0,0.0379392430382648,0.16925637312608735,0.23131035847857567,0.6874094948379502,8.882225307066435,0.10080102980442637,0.04314855056301498,0.0896144349873423,FL
12071,Florida,Lee County,Lee County,760822,61330.0,234533,706657,9343910.3,760822,145472,27154.0,318303,16377.0,222,16.0,142090.0,0.08061018214510096,0.19120372439282776,0.3082626422474639,0.9288072637226579,12.281335581778656,0.08530865244751071,0.05145097595687128,0.18675853221909988,FL
12073,Florida,Leon County,Leon County,292198,3763.0,128721,234681,5600273.7,292198,31567,14294.0,121085,8730.0,79,1.0,47825.0,0.012878253786815789,0.10803290919171248,0.4405266292034853,0.803157448031814,19.16602338140576,0.11804930420778792,0.07209811289589957,0.1636732626506684,FL
12075,Florida,Levy County,Levy County,42915,0.0,34747,0,753082.1,42915,43,3201.0,17756,970.0,12,0.0,0.0,0.0,0.0010019806594430852,0.8096702784574158,0.0,17.548225562157754,0.18027708943455734,0.05462942104077495,0.0,FL
12077,Florida,Liberty County,Liberty County,7974,0.0,1487,0,114287.6,6222,312,684.0,2491,222.0,4,0.0,0.0,0.0,0.03912716328066215,0.18648106345623275,0.0,18.36830601092896,0.2745885186672019,0.08912083500602168,0.0,FL
12079,Florida,Madison County,Madison County,17968,0.0,17968,0,397129.60000000003,17968,0,1197.0,6877,465.0,5,0.0,0.0,0.0,0.0,1.0,0.0,22.102048085485308,0.1740584557219718,0.06761669332557801,0.0,FL
12081,Florida,Manatee County,Manatee County,399710,14477.0,119559,364554,4036971.0,399710,72313,13315.0,168437,7723.0,93,4.0,21727.0,0.03621875859998499,0.1809136624052438,0.2991143579094844,0.9120462335193015,10.099749818618498,0.07905032742212222,0.04585097098618474,0.054356908758850166,FL
12083,Florida,Marion County,Marion County,375908,40366.0,157837,259402,5435112.8,375908,67198,21760.0,156906,7858.0,93,11.0,73394.0,0.1073826574587399,0.17876182470178872,0.4198819924023963,0.690067782542537,14.458624982708535,0.13868175850509223,0.05008094018074516,0.19524458112091256,FL
12085,Florida,Martin County,Martin County,158431,2435.0,34789,137199,1845148.6,158431,29555,4446.0,68750,2914.0,42,1.0,12909.0,0.015369466834142307,0.18654808717990798,0.21958455100327587,0.8659858234815156,11.646386123927767,0.06466909090909091,0.042385454545454546,0.08148026585706081,FL
12086,Florida,Miami-Dade County,Miami-Dade County,2701767,13295.0,1165539,2667426,39828792.1,2701762,95305,222489.0,967414,95885.0,706,2.0,123314.0,0.004920853648741731,0.03527506257941562,0.4313987845732071,0.9872894294733779,14.741784102374673,0.2299832336517768,0.0991147533527528,0.045641981710487986,FL
12087,Florida,Monroe County,Monroe County,82874,91.0,8176,56425,885634.6,82874,6840,2573.0,36436,2113.0,28,2.0,3022.0,0.001098052465188117,0.08253493254820571,0.09865579071844004,0.6808528609696648,10.68651929435046,0.0706169722252717,0.057992095729498296,0.03646499505273065,FL
12089,Florida,Nassau County,Nassau County,90352,0.0,14928,49640,884837.0,90352,15277,2714.0,35919,1184.0,23,0.0,0.0,0.0,0.1690831414910572,0.1652204710465734,0.5494067646537985,9.79321985124845,0.07555889640580195,0.0329630557643587,0.0,FL
12091,Florida,Okaloosa County,Okaloosa County,211668,12677.0,49312,184721,1899105.4000000001,211668,30151,6711.0,83957,3062.0,48,2.0,18681.0,0.05989096131677911,0.1424447720014362,0.23296861122134663,0.8726921405219494,8.972094978929267,0.0799337756232357,0.03647105065688388,0.08825613696921594,FL
12093,Florida,Okeechobee County,Okeechobee County,39644,5247.0,18710,19582,689555.0,39644,4808,2483.0,14433,703.0,12,2.0,13247.0,0.1323529411764706,0.12127938654020785,0.47195035818787207,0.4939461204722026,17.393678740793057,0.17203630568835307,0.04870782235155546,0.3341489254363838,FL
12095,Florida,Orange County,Orange County,1429908,43795.0,564148,1368991,18959747.7,1421662,143444,72240.0,519437,30101.0,267,6.0,239242.0,0.030627844588602904,0.10031694346769163,0.39453447354654986,0.9573979584700554,13.336325863672236,0.13907365089510373,0.05794927970090694,0.1673128620862321,FL
12097,Florida,Osceola County,Osceola County,388656,48508.0,175783,322882,5089343.2,388656,65882,24572.0,130574,6147.0,59,6.0,123810.0,0.12480960026347207,0.1695123708369355,0.45228428224445266,0.8307655098596188,13.09472438351653,0.18818447776739627,0.04707675341185841,0.3185593429665308,FL
12099,Florida,Palm Beach County,Palm Beach County,1492191,15474.0,392636,1461303,16822366.5,1487867,205613,60523.0,607880,36572.0,372,4.0,97805.0,0.010369986147885894,0.1377926820360128,0.26312717339804353,0.979300237033999,11.3063644129482,0.09956405869579522,0.060163190103309866,0.06554455830386324,FL
12101,Florida,Pasco County,Pasco County,561891,44438.0,237464,488605,6488405.6,561891,104155,25322.0,225214,11080.0,130,12.0,104216.0,0.07908651322053566,0.18536513309520886,0.42261577423379265,0.8695725683451061,11.547445323025284,0.11243528377454333,0.04919765201097623,0.18547369507609127,FL
12103,Florida,Pinellas County,Pinellas County,959107,0.0,221190,955290,11250159.5,959107,49278,36876.0,442789,29673.0,273,0.0,31488.0,0.0,0.051379043214156504,0.23062077536708625,0.9960202563426187,11.729827328963296,0.08328120165586769,0.0670138598745678,0.032830539241189984,FL
12105,Florida,Polk County,Polk County,725046,92750.0,351457,602565,10655591.3,725039,106777,42205.0,272418,15619.0,174,18.0,178803.0,0.12792291799416863,0.1472692767079606,0.4847375201021728,0.8310714078830861,14.69657673587214,0.15492735428642748,0.05733468419854782,0.24660918065888232,FL
12107,Florida,Putnam County,Putnam County,73321,12340.0,48083,19120,1714349.1,73321,2239,7110.0,29569,2138.0,17,2.0,12340.0,0.168301032446366,0.030536953942253923,0.655787564272173,0.26077112968999333,23.38142005700959,0.24045453008218065,0.07230545503737022,0.168301032446366,FL
12109,Florida,St. Johns County,St. Johns County,273425,0.0,18608,199510,1790434.0,273425,53040,4890.0,104640,3545.0,50,0.0,4638.0,0.0,0.19398372497028435,0.06805522538173174,0.7296699277681266,6.548172259303282,0.046731651376146786,0.03387805810397553,0.0169626040047545,FL
12111,Florida,St. Lucie County,St. Lucie County,329226,23645.0,101236,309796,4125990.4,329224,64758,16751.0,128997,6112.0,67,6.0,59907.0,0.07181996561632435,0.1966977091724226,0.3074969777599582,0.9409827899376112,12.532471508759993,0.12985573307906387,0.04738094684372505,0.18196314993348034,FL
